product_name,eco_score,eco_signal,organic_badge,lang_da,green_words,category,labels_tags,languages_tags,countries_tags
Protein Chili Boost,,0,0,0,0,unknown,,<na>,en:denmark
Ground Pork,,0,0,0,0,unknown,,<na>,en:denmark
Tykstegsbøffer,,0,0,1,0,unknown,,<na>,en:denmark
Forloren Hare,,0,0,0,0,unknown,,<na>,en:denmark
Marineret Kamfilet,,0,0,0,0,unknown,,<na>,en:denmark
Beer,D,0,0,0,0,Beers,"en:not-advised-for-specific-people,en:not-advised-for-pregnant-women",<na>,en:denmark
Fromage chèvre frais,,0,0,0,0,unknown,,<na>,en:denmark
Chocolat,,0,0,0,0,unknown,,<na>,en:denmark
Den Runde Ltd Pålægschokolade,,0,0,1,0,unknown,,<na>,en:denmark
Shrimps,,0,0,0,0,unknown,,<na>,en:denmark
Græsk yoghurt,,0,1,1,0,unknown,"en:organic,en:eu-organic",<na>,en:denmark
Let-Mælk,D,0,0,1,0,Semi-skimmed milks,,<na>,en:denmark
Økologisk Jersey Letmælk,B,1,1,1,1,Semi-skimmed milks,"en:organic,en:eu-organic,en:dk-øko-100",<na>,en:denmark
Thick Bacon Slices,,0,0,0,0,unknown,,<na>,en:denmark
Grønlandske Rejer,,0,0,1,0,unknown,,<na>,en:denmark
Iemas Forårsrullef Med Grøntsager Og Kyllang,,0,0,1,0,unknown,,<na>,en:denmark
Forårsruller Med Grøntsager,,0,0,1,0,unknown,,<na>,en:denmark
Hindbærtærte,,0,0,1,0,unknown,,<na>,en:denmark
Skovbærtærte,,0,0,1,0,unknown,,<na>,en:denmark
Skummetmælksyoghurt,,0,1,1,0,Fermented dairy desserts,"en:organic,en:eu-organic",<na>,en:denmark
Kalamata Og Grønne Oliven,,0,0,1,0,unknown,,<na>,en:denmark
Græskr Olivien Med Chili,,0,0,1,0,unknown,,<na>,en:denmark
Græske Grønne Oliven,,0,0,1,0,unknown,,<na>,en:denmark
Irmas Remoulade,,0,0,1,0,unknown,,<na>,en:denmark
Økologiske Arborio Risottoris,,0,1,1,1,unknown,"en:organic,en:eu-organic,en:it-bio-009",<na>,en:denmark
Marie Leverpostej,,0,0,0,0,unknown,,<na>,en:denmark
Barbecue sauce,,0,0,0,0,unknown,,<na>,en:denmark
蜂蜜燕麥,,0,0,0,0,unknown,,<na>,en:denmark
Plantain Chips,,0,0,0,0,unknown,,<na>,en:denmark
Cookies rainbow,,0,0,0,0,unknown,,<na>,en:denmark
Fiberknas,,0,0,0,0,unknown,,<na>,en:denmark
Mørk tærte,,0,0,1,0,unknown,,<na>,en:denmark
Knorr Svinebouillon,,0,0,0,0,da:krydderi,,<na>,en:denmark
Lasagne,,0,0,0,0,Prepared lasagne,,<na>,en:denmark
Asian Oriental rice,,0,0,0,0,unknown,,<na>,en:denmark
Hakkede Tomater Basilikum,,0,0,0,0,unknown,,<na>,en:denmark
Magnesiumcitrat,,0,0,0,0,Dietary supplements,,<na>,en:denmark
C-vitamin,,0,0,0,0,unknown,,<na>,en:denmark
Vitamin-D,,0,0,0,0,da:vitaminpille,,<na>,en:denmark
Multivitamin,,0,0,0,0,unknown,,<na>,en:denmark
Matas Multivitami,,0,0,0,0,unknown,,<na>,en:denmark
Raw snack kakao,,0,0,0,0,unknown,,<na>,en:denmark
Multivitamin Guld,,0,0,0,0,unknown,,<na>,en:denmark
Proteinpulver Whey 100,,0,0,0,0,unknown,,<na>,en:denmark
Matas Whey 100 Proteinpulver,,0,0,0,0,unknown,,<na>,en:denmark
Salade italienne,,0,0,0,0,unknown,,<na>,en:denmark
Farine de sarrasin,,0,0,0,0,unknown,,<na>,en:denmark
Pure maple syrup,B,1,0,0,0,Maple syrups,,<na>,en:denmark
Rustikki Sticks Blå Birkes,B,1,0,1,0,Breadsticks,,<na>,en:denmark
Sojasauce,,0,0,0,0,unknown,,<na>,en:denmark
Dark chocolate flavor Almond,,0,0,0,0,unknown,,<na>,en:denmark
Alpro coco sans sucres,,0,0,0,0,unknown,,<na>,en:denmark
Dessert saveur chocolat,,0,0,0,0,unknown,,<na>,en:denmark
Bulla creamy classics,,0,0,0,0,unknown,,<na>,en:denmark
Granola chocolate,,0,0,0,0,unknown,,<na>,en:denmark
Birthday cake protein bar,,0,0,0,0,unknown,,<na>,en:denmark
Gainful,,0,0,0,0,unknown,,<na>,en:denmark
Doce de amendoim - Kidoce - Kidoce - Kidoce - Kidoce - Kidoce - Kidoce - Kidoce - Kidoce,,0,0,0,0,unknown,,<na>,en:denmark
Bourbon Vanilje Pasta,,0,0,0,0,unknown,,<na>,en:denmark
Lait demi écrémé,,0,0,0,0,unknown,,<na>,en:denmark
State energi zero lime/orange,,0,0,0,0,unknown,,<na>,en:denmark
Salsa de tomate italiana,,0,0,0,0,unknown,,<na>,en:denmark
Iced  Coffee Creamy Caramel,,0,0,0,0,unknown,,<na>,en:denmark
Iced choco latte,,0,0,0,0,da:iskaffe,,<na>,en:denmark
Premium Instant Classic Coffee,,0,1,0,0,Instant coffees,"en:fair-trade,en:organic,en:eu-organic,en:fairtrade-international,en:de-oko-001",<na>,en:denmark
Snowball,,0,0,0,0,unknown,,<na>,en:denmark
ISO 100 Hydrolyzed,,0,0,0,0,unknown,,<na>,en:denmark
Proteinbrød,A,1,0,1,0,Rye breads,en:keyhole,<na>,en:denmark
Hvede Knopper,,0,0,0,0,unknown,,<na>,en:denmark
Temptanillo,,0,0,0,0,unknown,,<na>,en:denmark
Entrecote Af Okse,,0,0,0,1,unknown,,<na>,en:denmark
Kam Filet,,0,0,0,0,unknown,,<na>,en:denmark
Kamfilet Gyros Hvidløgsmarineret Tilsat Lage,,0,0,1,0,unknown,,<na>,en:denmark
Røget Skinke,,0,0,1,0,unknown,,<na>,en:denmark
Fiskefrikadeller,,0,0,0,0,unknown,,<na>,en:denmark
Fiskefrikadeller,,0,0,0,0,unknown,"en:sustainable,en:sustainable-fishery,en:keyhole,en:sustainable-seafood-msc",<na>,en:denmark
Middags Fiskefrikadeller,,0,0,0,0,unknown,"en:sustainable,en:sustainable-fishery,en:keyhole,en:sustainable-seafood-msc",<na>,en:denmark
De lækre små fiskefrikadeller,,0,0,1,0,Fishes,"en:sustainable,en:sustainable-fishery,en:sustainable-seafood-msc",<na>,en:denmark
Fiskefrikadeller,,0,0,0,0,unknown,,<na>,en:denmark
Små fiskefrikadeller med laks,E,0,0,1,0,Fried fish croquette,"en:sustainable,en:sustainable-fishery,en:keyhole,en:sustainable-seafood-msc",<na>,en:denmark
Små økologiske laksefrikadeller,,0,0,1,1,unknown,,<na>,en:denmark
Queso,D,0,0,0,0,Cheeses,"en:no-preservatives,en:no-colorings",<na>,en:denmark
Roulette,,0,0,0,0,unknown,,<na>,en:denmark
Spa fraise menthe,,0,0,0,0,unknown,,<na>,en:denmark
Cocio,,0,0,0,0,unknown,,<na>,en:denmark
COCIO CLASSIC CHOKOLADEMÆLK,C,0,0,1,0,da:chokolademælk,"en:sustainable-farming,en:utz-certified",<na>,en:denmark
Cocio One,D,0,0,0,0,da:drik,"en:sustainable-farming,en:utz-certified",<na>,en:denmark
Cocio one,,0,0,0,0,unknown,,<na>,en:denmark
Cocio Dark Chocolate Milk,,0,0,0,0,unknown,,<na>,en:denmark
Cocio,E,0,0,0,0,Chocolate milks,,<na>,en:denmark
Dark Chocolate milk,,0,0,0,0,unknown,,<na>,en:denmark
Cocio Classic 240ml,,0,0,0,0,unknown,,<na>,en:denmark
Bundevlaca,,0,0,0,0,unknown,,<na>,en:denmark
Fromage blanc,B,1,0,0,0,fr:Fromages blancs natures,,<na>,en:denmark
Yaourt à la grecque,,0,0,0,0,unknown,,<na>,en:denmark
Prekrasini strudlice,,0,0,0,0,unknown,,<na>,en:denmark
Protein powder,,0,0,0,0,unknown,,<na>,en:denmark
Müzli,,0,0,0,0,unknown,,<na>,en:denmark
Crispy Peanut Butter & Chocolate - Perfect Bar Layers,,0,0,0,0,unknown,,<na>,en:denmark
Tucker’s Wet Coast Style IPA,,0,0,0,0,unknown,,<na>,en:denmark
Sugar Free Chocolate Cake Mix,,0,0,0,0,unknown,,<na>,en:denmark
Mini préfous ail,,0,0,0,0,unknown,,<na>,en:denmark
Carolina Sweet BBQ Sauce,,0,0,0,0,unknown,,<na>,en:denmark
Hvede Sandwichbrød,,0,0,1,0,unknown,,<na>,en:denmark
Økologisk bulgur,,0,0,1,1,unknown,,<na>,en:denmark
Barra de cereales frutilla y chocolate,,0,0,0,0,unknown,,<na>,en:denmark
Lino Lada Milka,,0,0,0,0,unknown,,<na>,en:denmark
Fizzy Arizona,,0,0,0,0,unknown,,<na>,en:denmark
Hungry root refried beand,,0,0,0,0,unknown,,<na>,en:denmark
Nonn's Salted caramel biscotti,,0,0,0,0,unknown,,<na>,en:denmark
WheyViv,,0,0,0,0,unknown,,<na>,en:denmark
Weißen toastbro,,0,0,0,0,unknown,,<na>,en:denmark
Snoeptomatenmix,,0,0,0,0,unknown,,<na>,"en:denmark,en:netherlands"
Collagen Peptides Strawberry Lemonade,,0,0,0,0,unknown,,<na>,en:denmark
Cornflakes,E,0,0,0,0,Corn flakes,,<na>,"en:denmark,en:france,en:germany,en:norway,en:switzerland"
Cliff Bar,,0,0,0,0,unknown,,<na>,en:denmark
4 Frühlingsrollen,,0,0,0,0,unknown,,<na>,en:denmark
Bloemen Honing,,0,0,0,0,unknown,,<na>,en:denmark
Salade composée,,0,0,0,0,unknown,,<na>,en:denmark
Whey,,0,0,0,0,unknown,,<na>,en:denmark
Mexicaanse burrito,E,0,0,0,0,Burritos,,<na>,"en:denmark,en:netherlands"
Joghurt erdbeere- rhabarber,,0,0,0,0,unknown,,<na>,en:denmark
Egg’wich,,0,0,0,0,unknown,,<na>,en:denmark
Plante stykker,,0,0,0,1,da:plantebaseret,,<na>,en:denmark
Muslibar med choko,,0,0,0,0,unknown,,<na>,en:denmark
Müslibar choko og peanut,,0,0,0,0,unknown,,<na>,en:denmark
Müslibar med choko & banan,,0,0,0,0,Cereal bars,,<na>,en:denmark
Protein bar - Caramel/peanut flavour,,0,0,0,0,Protein bars,,<na>,en:denmark
Toffee crunch,,0,0,0,0,unknown,,<na>,en:denmark
Protein bar,,0,0,0,0,Protein bars,,<na>,en:denmark
Protein Bar Mælkechokolade Mysli,,0,0,1,0,Protein bars,,<na>,en:denmark
Protein bar (mørk chokolade),,0,0,1,0,Protein bars,,<na>,en:denmark
Isvafler,,0,0,0,0,unknown,,<na>,en:denmark
Tvebakker,,0,0,0,0,unknown,,<na>,en:denmark
Kombucha,,0,0,0,0,unknown,,<na>,en:denmark
Majstortillas,,0,0,0,0,unknown,,<na>,en:denmark
Honey,B,1,0,0,0,Honeys,,<na>,en:denmark
Tempura Fiskenuggets,,0,0,0,0,unknown,,<na>,en:denmark
Mikkeller non-alcoholic Hazy IPA - Mikkeller,,0,0,0,0,unknown,,<na>,en:denmark
Mikkeller IPA,,0,0,0,0,unknown,,<na>,en:denmark
Torpedo shirts,,0,0,0,0,unknown,,<na>,en:denmark
Almonds & cashews,,0,0,0,0,unknown,,<na>,en:denmark
Peanuts Almonds Cashews & Raisins,,0,1,0,0,unknown,"en:organic,en:eu-organic",<na>,en:denmark
Moomin Fruit Snack Apple Mango Banana Passion Fruit,,0,0,0,0,unknown,,<na>,en:denmark
Organic corn sticks,,0,0,0,1,unknown,,<na>,en:denmark
Gourmet Salat,,0,0,0,0,unknown,,<na>,en:denmark
Chili mayo,,0,0,0,0,unknown,,<na>,en:denmark
Longribs,,0,0,0,0,unknown,,<na>,en:denmark
Spareribs,,0,0,0,0,unknown,,<na>,en:denmark
Frosted Ice Tea,,0,0,0,0,unknown,,<na>,en:denmark
Pagnol brot,,0,0,0,0,unknown,,<na>,en:denmark
Castello Blå Økologisk,C,0,1,1,1,Causses blue cheeses,"en:no-gluten,en:organic,en:eu-organic,en:dk-øko-100,en:high-in-salt-finland",<na>,"en:denmark,en:norway"
Creamy blue cheese,,0,0,0,0,unknown,,<na>,en:denmark
Mellow Black,,0,0,0,0,unknown,,<na>,en:denmark
Castello Marquis,,0,0,0,0,unknown,,<na>,en:denmark
Castello,C,0,0,0,0,Soft cheeses with bloomy rind,en:no-gluten,<na>,"en:australia,en:denmark,en:germany"
Økologisk Flødeost - Hvidløg,,0,0,1,1,unknown,,<na>,"en:denmark,en:sweden"
Kremostring Ananas,C,0,0,0,0,nb:smøreost,en:no-gluten,<na>,"en:aland-islands,en:denmark,en:norway,en:sweden"
Carls junior 5 stk chicken tenders,,0,0,0,0,unknown,,<na>,en:denmark
Yankee original,,0,0,0,0,unknown,,<na>,en:denmark
Holly bar original,,0,0,0,0,unknown,,<na>,en:denmark
Chokolade,,0,0,0,0,unknown,,<na>,en:denmark
Holly Original,,0,0,0,0,unknown,,<na>,en:denmark
Store Kutter-Rejer,,0,0,0,0,unknown,,<na>,en:denmark
Disko Bay Store Rejer,,0,0,0,0,unknown,,<na>,en:denmark
Salmão,E,0,0,0,0,Salmons,,<na>,en:denmark
Kaltgeräucherter Schwarzer Heilbutt,,0,0,0,0,unknown,,<na>,en:denmark
Panerende Rødspatten,,0,0,1,0,unknown,"en:sustainable,en:sustainable-fishery,en:sustainable-seafood-msc",<na>,en:denmark
Ovnklare fiskefileter,,0,0,0,0,unknown,,<na>,en:denmark
Store Kutter Rejer L,,0,0,0,0,unknown,"en:sustainable,en:sustainable-fishery,en:keyhole,en:sustainable-seafood-msc",<na>,en:denmark
Raw Shrimp,,0,0,0,0,unknown,"en:sustainable,en:sustainable-fishery,en:keyhole,en:sustainable-seafood-msc",<na>,en:denmark
Rejer,,0,0,0,0,unknown,,<na>,en:denmark
Pilled shrimps,,0,0,0,0,unknown,,<na>,en:denmark
Shrimps,,0,0,0,0,unknown,,<na>,en:denmark
Store Grønlandske Rejer,,0,0,1,0,unknown,,<na>,en:denmark
Kaviar Stenbiderrogn,,0,0,0,0,unknown,,<na>,en:denmark
Rejer fra Nordatlanten,,0,0,0,0,unknown,,<na>,en:denmark
Stenbiderrogn Sort,,0,0,0,0,unknown,,<na>,en:denmark
Japansk Isingfileter,,0,0,0,0,unknown,,<na>,en:denmark
Nordatlantiske Rejer,,0,0,0,0,unknown,,<na>,en:denmark
Gamberetti,,0,0,0,0,unknown,,<na>,en:denmark
XL Rejer,,0,0,0,0,unknown,,<na>,en:denmark
Billes mozzarella di bufala,,0,0,0,0,unknown,,<na>,en:denmark
Carlsberg,,0,0,0,0,unknown,,<na>,en:denmark
carlsberg canette de bière,C,0,0,0,0,Danish beers,,<na>,en:denmark
Elephant,D,0,0,0,0,Danish beers,da:pant-a,<na>,en:denmark
Fanta Lemon,,0,0,0,0,Sweetened beverages,,<na>,en:denmark
Fanta Orange,,0,0,0,0,Sweetened beverages,,<na>,en:denmark
Coca-Cola,,0,0,0,0,Colas,,<na>,en:denmark
Tuborg squash light,,0,0,0,0,unknown,,<na>,en:denmark
Tuborg,D,0,0,0,0,Beers,,<na>,en:denmark
Tuborg Classic,B,1,0,0,0,Danish beers,,<na>,en:denmark
Tuborg Grøn Dåse,D,0,0,1,0,Danish beers,,<na>,"en:denmark,en:germany"
Riberhus ost,,0,0,0,0,unknown,,<na>,en:denmark
Isolac whey protéines I 90,,0,0,0,0,unknown,,<na>,en:denmark
Drink’in The Sun (non-alcohol),,0,0,0,0,unknown,,<na>,en:denmark
Sprite Zero Sugar,,0,0,0,0,unknown,,<na>,en:denmark
"Tuborg Twist 0,0%",,0,0,0,0,unknown,,<na>,en:denmark
Somersby Blackberry,D,0,0,0,0,Ciders,"en:not-advised-for-specific-people,en:not-advised-for-pregnant-women",<na>,en:denmark
Squash Fersken - Light,,0,0,0,0,unknown,,<na>,en:denmark
Fersken Sodavand,,0,0,0,0,unknown,,<na>,en:denmark
Sportsvand citron & Lime,,0,0,0,0,da:læskedrik,,<na>,en:denmark
Coca Cola Tall Can,,0,0,0,0,unknown,,<na>,en:denmark
Coca cola zero,,0,0,0,0,unknown,,<na>,en:denmark
Øl - ipa,,0,0,1,0,unknown,,<na>,en:denmark
Fanta Exotic,,0,0,0,0,unknown,,<na>,en:denmark
Fanta Orange,,0,0,0,0,Sodas,,<na>,en:denmark
Fanta orange,,0,0,0,0,Sodas,,<na>,en:denmark
Wheat Beer,D,0,0,0,0,Beers,,<na>,en:denmark
Tuborg Sunsæt,,0,0,1,0,unknown,,<na>,en:denmark
Yakima IPA,D,0,0,0,0,Amber beers,,<na>,en:denmark
Tuborg Classic 0.0%,D,0,0,0,0,Non-alcoholic beers,,<na>,en:denmark
Grøn Økologisk,D,0,0,1,1,Danish beers,,<na>,en:denmark
Nordic,,0,0,0,0,unknown,,<na>,en:denmark
Brewmaster IPA,,0,0,0,0,unknown,,<na>,en:denmark
Cola zero,,0,0,0,0,da:sukkerfri-sodavand,en:contains-a-source-of-phenylalanine,<na>,en:denmark
"Grøn 0,0% Alkohol",,0,0,1,0,unknown,,<na>,en:denmark
Nordic Ale Alkoholfri,,0,1,0,0,unknown,"en:organic,en:eu-organic,en:non-eu-agriculture,en:dk-øko-100,en:eu-agriculture,en:eu-non-eu-agriculture",<na>,en:denmark
Fanta Framboises & Passion,,0,0,0,0,Sweetened beverages,,<na>,"en:denmark,en:france,en:spain"
Original 1883 Lagerøl,C,0,0,1,0,Danish beers,,<na>,en:denmark
Coca-Cola,,0,0,0,0,Sweetened beverages,en:haram,<na>,"en:belgium,en:denmark,en:france,en:switzerland"
Juleøl,,0,0,1,0,unknown,,<na>,en:denmark
Fanta Exotic,,0,0,0,0,Sweetened beverages,,<na>,en:denmark
Kronenbourg 1664,B,1,0,0,0,Industrial beer,,<na>,en:denmark
Sparkling apple cider,,0,0,0,0,unknown,,<na>,en:denmark
Schweppes Lemon,,0,0,0,0,unknown,en:made-in-the-eu,<na>,en:denmark
The Original Ginger Ale,,0,0,0,0,unknown,,<na>,en:denmark
Cola Cherry,,0,0,0,0,Kohlensaurehaltige-getranke,,<na>,"en:denmark,en:france"
Fanta - Exotic,,0,0,0,0,Sweetened beverages,en:natural-flavors,<na>,"en:denmark,en:france,en:germany"
Nestea White Peach,,0,0,0,0,unknown,,<na>,en:denmark
classic,,0,0,0,0,unknown,,<na>,en:denmark
Carlsberg Sport,,0,0,0,0,unknown,,<na>,en:denmark
Coca-Cola Zero Sugar,,0,0,0,0,Diet cola soft drink,en:contains-a-source-of-phenylalanine,<na>,en:denmark
Tuborg Squash,,0,0,0,0,unknown,,<na>,en:denmark
Squash,,0,0,0,0,Sweetened beverages,,<na>,en:denmark
Påskebryg,,0,0,1,0,unknown,,<na>,en:denmark
Classic,D,0,0,0,0,Danish beers,,<na>,en:denmark
Fanta Exotic,,0,0,0,0,Sweetened beverages,,<na>,"en:denmark,en:france"
Lurpak unsalted butter,D,0,0,0,0,Butters,,<na>,"en:denmark,en:united-kingdom"
Lurpak Smørbar Saltet,,0,0,1,0,unknown,,<na>,en:denmark
Mantequilla light,E,0,0,0,0,Butters,en:no-colorings,<na>,"en:denmark,en:greece"
Smørbar,,0,0,1,0,unknown,,<na>,en:denmark
Organic Butter,E,0,0,0,1,Butters,,<na>,en:denmark
Spreadable butter unsalted Lurpak,E,0,0,0,0,Butters,,<na>,en:denmark
Butter,,0,0,0,0,unknown,,<na>,en:denmark
SMØRBAR,E,0,0,1,0,Butters,,<na>,en:denmark
Dansk Smor,,0,0,1,0,Sauces,,<na>,"en:denmark,en:france"
Dansk Smør,,0,0,1,0,unknown,,<na>,en:denmark
Lurpak Smørbar,D,0,0,1,0,Butters,en:no-gluten,<na>,en:denmark
Lurpak Light,E,0,0,0,0,Butters,,<na>,en:denmark
Let smør,E,0,1,1,0,Butters,en:organic,<na>,en:denmark
Pepsi,,0,0,0,0,unknown,,<na>,en:denmark
Ceres Top,,0,0,0,0,unknown,,<na>,en:denmark
Jule-hvidtøl,D,0,0,1,0,Danish beers,,<na>,en:denmark
Faxe Kondi Soda,,0,0,0,0,Sweetened beverages,,<na>,en:denmark
"Faxe Extra Forte, 10%",D,0,0,0,0,Beers,"en:not-advised-for-specific-people,en:not-advised-for-pregnant-women",<na>,"en:denmark,en:norway"
Thor Blå Thor Export,C,0,0,1,0,Strong beers,,<na>,"en:denmark,en:germany"
Pepsi max,,0,0,0,0,Diet sodas,,<na>,en:denmark
Soda,,0,0,0,0,unknown,,<na>,en:denmark
Faxe Kondi,,0,0,0,0,Sodas,,<na>,en:denmark
Faxe Kondi,,0,0,0,0,Sodas,,<na>,en:denmark
Royal Classic,,0,0,0,0,unknown,,<na>,en:denmark
Royal Pilsner,D,0,0,0,0,Beers,,<na>,en:denmark
"Mineralvand, Citrus med brus",,0,0,0,0,unknown,,<na>,en:denmark
Pepsi Max,,0,0,0,0,Diet cola soft drink,,<na>,"en:denmark,en:france"
Faxe kondi,,0,0,0,0,Sweetened beverages,,<na>,"en:denmark,en:france"
Pepsi,,0,0,0,0,Colas,,<na>,en:denmark
Faxe Kondi,,0,0,0,0,Sweetened beverages,,<na>,"en:denmark,en:france"
Pepsi,,0,0,0,0,Sodas,,<na>,en:denmark
pepsi max,,0,0,0,0,Diet cola soft drink,,<na>,en:denmark
Agua,,0,0,0,0,unknown,,<na>,en:denmark
Original,,0,0,0,0,unknown,,<na>,en:denmark
Nikoline,,0,0,0,0,unknown,,<na>,en:denmark
Faxe Kondi Free,,0,0,0,0,Sweetened beverages,,<na>,en:denmark
Faxe Kondi Free,,0,0,0,0,Sodas,,<na>,en:denmark
Royal Brown Ale,,0,0,0,0,unknown,,<na>,en:denmark
Royal Export,,0,0,0,0,unknown,,<na>,en:denmark
heineken beer,D,0,0,0,0,Beers,,<na>,en:denmark
Faxe Kondi Booster,,0,0,0,0,Sweetened beverages,,<na>,en:denmark
Citrus med brus,,0,0,0,0,Sodas,,<na>,en:denmark
Giraf,,0,0,0,0,unknown,,<na>,en:denmark
Citrus Splash,,0,0,0,0,unknown,,<na>,en:denmark
Royal Export,D,0,0,0,0,Beers,,<na>,en:denmark
Booster Original - 0 kcal,,0,0,0,0,Energy drink without sugar and with artificial sweeteners,,<na>,en:denmark
"Mountain dew, citrus blast",,0,0,0,0,Sweetened beverages,,<na>,en:denmark
boostee,,0,0,0,0,unknown,,<na>,en:denmark
"Energidrik, Twisted Lemon",,0,0,0,0,unknown,,<na>,en:denmark
Pepsi Max Lime Flavour,,0,0,0,0,Soft-drink,,<na>,en:denmark
Pepsi MAX lime,,0,0,0,0,Diet cola soft drink,,<na>,en:denmark
Faxe Kondi 0%,,0,0,0,0,Sodas,,<na>,en:denmark
Hyldeblomst og lime,,0,0,0,0,Mineral waters,en:carbon-compensated-product,<na>,en:denmark
Beer 0% alcohol,,0,0,0,0,unknown,,<na>,en:denmark
IPA,,0,0,0,0,unknown,,<na>,en:denmark
Pepsi Max Lime,,0,0,0,0,Diet sodas,,<na>,en:denmark
Soft drink,,0,0,0,0,unknown,,<na>,en:denmark
Pepsi max,,0,0,0,0,Diet sodas,,<na>,en:denmark
Pepsi Max,,0,0,0,0,Diet cola soft drink,,<na>,en:denmark
Faxe Kondi,,0,0,0,0,unknown,,<na>,en:denmark
Faxe kondi,,0,0,0,0,unknown,,<na>,en:denmark
Tonic Water,,0,0,0,0,unknown,,<na>,en:denmark
Shaker sport,,0,0,0,0,unknown,,<na>,en:denmark
Mokai,,0,0,0,0,unknown,,<na>,en:denmark
Booster  Energy,,0,0,0,0,unknown,,<na>,en:denmark
FAXE KONDI BOOSTER,,0,0,0,0,Sweetened beverages,,<na>,en:denmark
Blåbær Mineralvand Med Brus,,0,0,1,0,unknown,,<na>,en:denmark
Faxe Kondi Booster Black,,0,0,0,0,Energy drink with sugar,,<na>,en:denmark
ROYAL 0.0%,,0,0,0,0,unknown,,<na>,en:denmark
Booster,,0,0,0,0,unknown,,<na>,en:denmark
Faxe Kondi Booster Juicy,,0,0,0,0,unknown,,<na>,en:denmark
Booster Sort Energi,,0,0,0,0,unknown,,<na>,en:denmark
Faxe kondi booster Twisted Lemon,,0,0,0,0,Sodas,,<na>,en:denmark
Energidrikk,,0,0,0,0,unknown,,<na>,en:denmark
Faxe kondi sukkerfri,,0,0,0,0,Sodas,,<na>,en:denmark
Faxe Kondi Free,,0,0,0,0,unknown,,<na>,en:denmark
Pepsi Max Mango,,0,0,0,0,unknown,,<na>,en:denmark
Pepsi max,,0,0,0,0,unknown,,<na>,en:denmark
Booster,,0,0,0,0,unknown,,<na>,en:denmark
Rockstar Refresh Strawberry Lime,,0,0,0,0,Energy drinks,,<na>,en:denmark
Pop,,0,0,0,0,unknown,,<na>,en:denmark
Søde jordbær - sugar free,,0,0,1,0,Artificially sweetened beverages,,<na>,en:denmark
Faxe Kondi 0 Kcal,,0,0,0,0,unknown,,<na>,en:denmark
Booster Sort Passion,,0,0,0,0,unknown,,<na>,en:denmark
Booster Mango Surf Zero,,0,0,0,0,da:energi-drik,,<na>,en:denmark
"Hazy IPA 0,5%",,0,0,0,0,unknown,,<na>,en:denmark
Faxe Kondi Zero,,0,0,0,0,Sodas,,<na>,en:denmark
Faxe kondi appelsin,,0,0,0,0,unknown,,<na>,en:denmark
Faxe Kondi Appelsin 0 kalorier,,0,0,0,0,Sweetened beverages,,<na>,en:denmark
Tokyo Ice,,0,0,0,0,unknown,,<na>,en:denmark
Pepsi twist,,0,0,0,0,Colas,,<na>,en:denmark
Pepsi Max,,0,0,0,0,da:sodvand,,<na>,en:denmark
PEPSI MAX LIME FLAVOUR,,0,0,0,0,unknown,,<na>,en:denmark
Pepsi MAX,,0,0,0,0,unknown,,<na>,en:denmark
Faxe Kondi Appelsin,,0,0,0,0,unknown,,<na>,en:denmark
Cult energi drink,,0,0,0,0,unknown,,<na>,en:denmark
7 Up Zero,,0,0,0,0,unknown,,<na>,en:denmark
Faxe Kondi Booster,,0,0,0,0,Energy drinks,,<na>,en:denmark
Faxe kondi booster,,0,0,0,0,unknown,,<na>,en:denmark
cult energy drink,,0,0,0,0,Sweetened beverages,,<na>,en:denmark
Cult Sugar Free Energy Drink,,0,0,0,0,unknown,,<na>,en:denmark
Booster Pink Dragon,,0,0,0,0,unknown,,<na>,en:denmark
Pro,,0,0,0,0,unknown,,<na>,en:denmark
Pro Ice,,0,0,0,0,unknown,,<na>,en:denmark
Energy drink,,0,0,0,0,unknown,,<na>,en:denmark
Energy Drink,,0,0,0,0,Energy drinks,,<na>,en:denmark
Energy Drink,,0,0,0,0,unknown,,<na>,en:denmark
Faxe Kombi,,0,0,0,0,unknown,,<na>,en:denmark
Frosty blue zero,,0,0,0,0,unknown,,<na>,en:denmark
Faxe kondi booster zero,,0,0,0,0,unknown,,<na>,en:denmark
Twisted ice zero,,0,0,0,0,unknown,,<na>,en:denmark
Faxe kondi booster melon boost,,0,0,0,0,unknown,,<na>,en:denmark
Trinity boost zero,,0,0,0,0,unknown,,<na>,en:denmark
Orange,,0,0,0,0,unknown,,<na>,en:denmark
Cola,,0,0,0,0,unknown,,<na>,en:denmark
Pepsi,,0,0,0,0,unknown,,<na>,en:denmark
Pepsi (2 Liter),,0,0,0,0,unknown,,<na>,en:denmark
Pepsi,,0,0,0,0,unknown,,<na>,en:denmark
Lemon Ice Tea,D,0,0,0,0,Iced teas,,<na>,en:denmark
Lucky Boost,,0,0,0,0,unknown,,<na>,en:denmark
Pepsi max lemon Flavor,,0,0,0,0,unknown,,<na>,en:denmark
Pro Hydration,,0,0,0,0,unknown,,<na>,en:denmark
Pepsi Max Lemon,,0,0,0,0,unknown,,<na>,en:denmark
Lipton Peach,,0,0,0,0,unknown,,<na>,en:denmark
Ice Tea,,0,0,0,0,unknown,,<na>,en:denmark
Pineapple Boost,,0,0,0,0,unknown,,<na>,en:denmark
Retro Boost,,0,0,0,0,unknown,,<na>,en:denmark
Goosey Boost,,0,0,0,0,unknown,,<na>,en:denmark
